PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	KENDRICK, JW				KENDRICK, JW			TOTAL INVESTMENT AND GROWTH OF US ECONOMY	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Meeting Abstract																			0	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA	0162-1459	1537-274X		J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	322					755	756						2	Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Mathematics	B6278					2022-12-18	WOS:A1968B627800076
J	KISH, L				KISH, L			TRAINING FOR SAMPLING IN SURVEY RESEARCH	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Meeting Abstract																			0	0	0	0	1	AMER STATISTICAL ASSOC	ALEXANDRIA	732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA	0162-1459	1537-274X		J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	322					756	756						1	Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Mathematics	B6278					2022-12-18	WOS:A1968B627800077
J	KROTKI, KJ; MUIRHEAD, RC; PLATEK, R				KROTKI, KJ; MUIRHEAD, RC; PLATEK, R			EVALUATION PROGRAMME OF 1966 CENSUS OF CANADA	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Meeting Abstract																			0	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA	0162-1459	1537-274X		J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	322					756	756						1	Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Mathematics	B6278					2022-12-18	WOS:A1968B627800078
J	KUMAR, J				KUMAR, J			CORRECTIONS	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Correction, Addition																		KUMAR J, 1967, J AM STAT ASSOC, V62, P1437; KUMAR J, 1967, J AM STAT ASSOC, V62, P1438	2	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	1429 DUKE ST, ALEXANDRIA, VA 22314	0162-1459			J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	324					1550	&		10.2307/2285918	http://dx.doi.org/10.2307/2285918			0	Statistics & Probability	Social Science Citation Index (SSCI); Science Citation Index Expanded (SCI-EXPANDED)	Mathematics	C5916					2022-12-18	WOS:A1968C591600033
J	LANCASTE.T				LANCASTE.T			CORRECTION	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Correction, Addition																		LANCASTER T, 1968, J AM STAT ASSOC, V63, P189	1	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	1429 DUKE ST, ALEXANDRIA, VA 22314	0162-1459			J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	324					1550	&		10.2307/2285919	http://dx.doi.org/10.2307/2285919			0	Statistics & Probability	Social Science Citation Index (SSCI); Science Citation Index Expanded (SCI-EXPANDED)	Mathematics	C5916					2022-12-18	WOS:A1968C591600034
J	LANDE, HF				LANDE, HF			DEVELOPING INFORMATION SYSTEMS FOR CORPORATE PLANNING	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Meeting Abstract																			0	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA	0162-1459	1537-274X		J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	322					756	756						1	Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Mathematics	B6278					2022-12-18	WOS:A1968B627800080
J	LEE, ML				LEE, ML			FACTORS RELATED TO ALLOCATION OF FEDERAL EXPENDITURES AMONG STATES	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Meeting Abstract																			0	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA	0162-1459	1537-274X		J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	322					757	757						1	Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Mathematics	B6278					2022-12-18	WOS:A1968B627800081
J	LEON, HH				LEON, HH			CORRECTION	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Correction, Addition																		LEON HH, 1966, J AM STAT ASSOC, V61, P846; TIKU ML, 1968, J AMERICAN STATISTIC, V63, P139	2	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	1429 DUKE ST, ALEXANDRIA, VA 22314	0162-1459			J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	324					1549	&						0	Statistics & Probability	Social Science Citation Index (SSCI); Science Citation Index Expanded (SCI-EXPANDED)	Mathematics	C5916					2022-12-18	WOS:A1968C591600031
J	LERNER, M				LERNER, M			TRAINING OF STATISTICAL PERSONNEL FOR STATE HEALTH DEPARTMENTS	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Meeting Abstract																			0	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA	0162-1459	1537-274X		J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	322					757	757						1	Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Mathematics	B6278					2022-12-18	WOS:A1968B627800082
J	LYMBEROP.PJ				LYMBEROP.PJ			A COMPREHENSIVE STUDY IN QUANTITATIVE METHODS - A REACTION BY BUSINESS ECONOMISTS	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION			English	Meeting Abstract																			0	0	0	0	0	AMER STATISTICAL ASSOC	ALEXANDRIA	732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA	0162-1459	1537-274X		J AM STAT ASSOC	J. Am. Stat. Assoc.		1968	63	322					757	757						1	Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Mathematics	B6278					2022-12-18	WOS:A1968B627800084
