PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gresham, D				Gresham, D			Simplifying complexity	NATURE REVIEWS GENETICS			English	Editorial Material																		Carrasquillo MM, 2002, NAT GENET, V32, P237, DOI 10.1038/ng998	1	0	0	0	1	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	OCT	2002	3	10					729	729		10.1038/nrg916	http://dx.doi.org/10.1038/nrg916			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	599BB					2022-12-17	WOS:000178313300002
J	Gunter, C				Gunter, C			Two mutations worth a thousand words (or more)	NATURE REVIEWS GENETICS			English	Editorial Material													Gunter, Chris/AHA-7271-2022	Gunter, Chris/0000-0001-9369-7537				Enard W, 2002, NATURE, V418, P869, DOI 10.1038/nature01025; Lai CSL, 2001, NATURE, V413, P519, DOI 10.1038/35097076; Newbury DF, 2002, AM J HUM GENET, V70, P1318, DOI 10.1086/339931	3	0	0	0	1	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	OCT	2002	3	10					735	735		10.1038/nrg913	http://dx.doi.org/10.1038/nrg913			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	599BB		Bronze			2022-12-17	WOS:000178313300011
J	Skipper, M				Skipper, M			Becoming competent	NATURE REVIEWS GENETICS			English	Editorial Material																		Edlund H, 2002, NAT REV GENET, V3, P524, DOI 10.1038/nrg841; KAWAGUCHI Y, 2002, NATURE GENET    0819	2	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	OCT	2002	3	10					730	731		10.1038/nrg915	http://dx.doi.org/10.1038/nrg915			2	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	599BB		Bronze			2022-12-17	WOS:000178313300003
J	Skipper, M				Skipper, M			Sticking together	NATURE REVIEWS GENETICS			English	Editorial Material																		MOLLET G, 2002, NATURE GENET    0909; OTTO E, 2002, UNPUB AM J HUM  0829	2	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	OCT	2002	3	10					734	734		10.1038/nrg920	http://dx.doi.org/10.1038/nrg920			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	599BB		Bronze			2022-12-17	WOS:000178313300010
J	[Anonymous]				[Anonymous]			Untitled	NATURE REVIEWS GENETICS			English	Editorial Material																			0	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056	1471-0064		NAT REV GENET	Nat. Rev. Genet.	OCT	2002	3	10					727	727		10.1038/nrg923	http://dx.doi.org/10.1038/nrg923			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	599BB		Bronze			2022-12-17	WOS:000178313300001
J	Alfred, J				Alfred, J			Developmental biology - Limbs make progress	NATURE REVIEWS GENETICS			English	Editorial Material																		Dudley AT, 2002, NATURE, V418, P539, DOI 10.1038/nature00945; Sun X, 2002, NATURE, V418, P501, DOI 10.1038/nature00902	2	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					646	646		10.1038/nrg898	http://dx.doi.org/10.1038/nrg898			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ		Bronze			2022-12-17	WOS:000177785700003
J	Alfred, J				Alfred, J			Human genetics - An enveloping disease	NATURE REVIEWS GENETICS			English	Editorial Material																		Burke B, 2002, NAT REV MOL CELL BIO, V3, P575, DOI 10.1038/nrm879; Hoffmann K, 2002, NAT GENET, V31, P410, DOI 10.1038/ng925	2	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					648	648		10.1038/nrg894	http://dx.doi.org/10.1038/nrg894			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ					2022-12-17	WOS:000177785700007
J	Alfred, J				Alfred, J			Immunogenetics - C. elegans - an innate choice?	NATURE REVIEWS GENETICS			English	Editorial Material																		Kim DH, 2002, SCIENCE, V297, P623, DOI 10.1126/science.1073759; Kimbrell DA, 2001, NAT REV GENET, V2, P256, DOI 10.1038/35066006; Mallo GV, 2002, CURR BIOL, V12, P1209, DOI 10.1016/S0960-9822(02)00928-4	3	0	0	0	1	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					651	651		10.1038/nrg893	http://dx.doi.org/10.1038/nrg893			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ		Bronze			2022-12-17	WOS:000177785700011
J	Casci, T				Casci, T			Epigenetics - Rules of genetic transgression	NATURE REVIEWS GENETICS			English	Editorial Material														Casci, Tanita/0000-0002-1838-0027				Stam M, 2002, GENE DEV, V16, P1906, DOI 10.1101/gad.1006702	1	0	0	0	4	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					648	648		10.1038/nrg897	http://dx.doi.org/10.1038/nrg897			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ		Bronze			2022-12-17	WOS:000177785700006
J	Casci, T				Casci, T			Malaria - Old parasites fight back	NATURE REVIEWS GENETICS			English	Editorial Material														Casci, Tanita/0000-0002-1838-0027				Clark AG, 2002, NATURE, V418, P283, DOI 10.1038/418283a; Mu JB, 2002, NATURE, V418, P323, DOI 10.1038/nature00836; Wootton JC, 2002, NATURE, V418, P320, DOI 10.1038/nature00813	3	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					649	649		10.1038/nrg885	http://dx.doi.org/10.1038/nrg885			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ		Bronze			2022-12-17	WOS:000177785700008
J	Casci, T				Casci, T			Technology - Hopping all over	NATURE REVIEWS GENETICS			English	Editorial Material														Casci, Tanita/0000-0002-1838-0027				Huet F, 2002, P NATL ACAD SCI USA, V99, P9948, DOI 10.1073/pnas.142310099; KOMBERG T, 2002, P NATL ACAD SCI USA, V99, P9607	2	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					650	651		10.1038/nrg895	http://dx.doi.org/10.1038/nrg895			2	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ		Bronze			2022-12-17	WOS:000177785700010
J	Skipper, M				Skipper, M			Functional genomics - Fully functional	NATURE REVIEWS GENETICS			English	Editorial Material																		Giaever G, 2002, NATURE, V418, P387, DOI 10.1038/nature00935; Grunenfelder B, 2002, NAT REV GENET, V3, P653, DOI 10.1038/nrg886; Steinmetz LM, 2002, NAT GENET, V31, P400, DOI 10.1038/ng929	3	0	0	0	1	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056	1471-0064		NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					645	645		10.1038/nrg896	http://dx.doi.org/10.1038/nrg896			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ		Bronze			2022-12-17	WOS:000177785700001
J	Skipper, M				Skipper, M			Web watch - A bit of micro magic	NATURE REVIEWS GENETICS			English	Editorial Material																			0	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					646	646		10.1038/nrg899	http://dx.doi.org/10.1038/nrg899			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ					2022-12-17	WOS:000177785700002
J	Skipper, M				Skipper, M			Genomics - Of mice and... fish	NATURE REVIEWS GENETICS			English	Editorial Material																		APARICIO S, 2002, SCIENCEXPRESS   0725; GREGORY SG, 2002, NATURE          0731	2	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-0056			NAT REV GENET	Nat. Rev. Genet.	SEP	2002	3	9					647	647		10.1038/nrg903	http://dx.doi.org/10.1038/nrg903			1	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	589WZ		Bronze			2022-12-17	WOS:000177785700004
