PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	SHELLEY, EG				SHELLEY, EG			CORRECTION	GEOPHYSICAL RESEARCH LETTERS			English	Correction, Addition																		SHELLEY EG, 1976, GEOPHYS RES LETT, V3, P654, DOI 10.1029/GL003i011p00654	1	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1977	4	2					95	95		10.1029/GL004i002p00095	http://dx.doi.org/10.1029/GL004i002p00095			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	CW554		Bronze			2022-12-18	WOS:A1977CW55400009
J	THOMAS, IL; BOND, FR				THOMAS, IL; BOND, FR			EMPIRICAL EQUATION FOR AUSTRAL AURORAL OVAL	GEOPHYSICAL RESEARCH LETTERS			English	Article									PHYS & ENGN LAB,LOWER HUTT,NEW ZEALAND; DEPT SCI & CONSUMER AFFAIRS,DIV ANTARCTIC,MELBOURNE,VICTORIA,AUSTRALIA									BARTELS J, 1954, 12TH INT ASSN TERR M, pR8; BOND FR, 1968, ANN GEOPHYS, V24, P459; BOND FR, 1962, AUST J PHYS, V15, P261, DOI 10.1071/PH620261; DAVIS TN, 1967, AURORA AIRGLOW, P41; FELDSTEI.YI, 1967, PLANET SPACE SCI, V15, P209, DOI 10.1016/0032-0633(67)90190-0; GUSTAFSSON G, 1969, TELLUS, V21, P861, DOI 10.1111/j.2153-3490.1969.tb00492.x; HOLZWORTH RH, 1975, GEOPHYS RES LETT, V2, P377, DOI 10.1029/GL002i009p00377; KAMIDE Y, 1970, REP IONOS SPACE RES, V24, P115; MENG CI, 1977, J GEOPHYS RES-SPACE, V82, P164, DOI 10.1029/JA082i001p00164; Raspopov O. M., 1968, Geomagnetism and Aeronomy, V8, P257; Starkov G. V., 1969, Geomagnetism and Aeronomy, V9; STRINGER WJ, 1967, J GEOPHYS RES, V72, P245, DOI 10.1029/JZ072i001p00245; THOMAS IL, 1971, THESIS U MELBOURNE; THOMAS IL, TO BE PUBLISHED	14	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1977	4	10					410	412						3	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	EA048					2022-12-18	WOS:A1977EA04800008
J	UHRHAMMER, R				UHRHAMMER, R			SEISMICITY IN VICINITY OF FARALLON ESCARPMENT	GEOPHYSICAL RESEARCH LETTERS			English	Article									UNIV CALIF BERKELEY,SEISMOG STN,BERKELEY,CA 94720	University of California System; University of California Berkeley								BOLT BA, 1968, B SEISMOL SOC AM, V58, P1725; BOLT BA, 1971, B SEISMOL SOC AM, V61, P1831; BOLT BA, 1960, GEOPHYS J ROY ASTR S, V3, P433, DOI 10.1111/j.1365-246X.1960.tb01716.x; BOLT BA, 1975, CATALOGUE EARTHQUAKE; GRIGGS GB, 1973, CALIFORNIA GEOLOGY, V26, P103; HAMILTON W, 1966, REV GEOPHYS, V4, P509, DOI 10.1029/RG004i004p00509; Jennings C.W., 1975, FAULT MAP CALIFORNIA; LOMNITZ C, 1965, B SEISMOGRAPHIC STAT, V32, P153; RANDALL MJ, 1971, B SEISMOL SOC AM, V61, P1321; THOMPSON GA, 1964, J GEOPHYS RES, V69, P4813, DOI 10.1029/JZ069i022p04813; TOCHER D, 1959, 57 CAL DIV MIN SPEC	11	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1977	4	10					469	472		10.1029/GL004i010p00469	http://dx.doi.org/10.1029/GL004i010p00469			4	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	EA048					2022-12-18	WOS:A1977EA04800024
J	BAIG, SR				BAIG, SR			COMMENTS ON APPLICATION OF SYNCHRONOUS METEOROLOGICAL SATELLITE DATA TO STUDY OF TIME-DEPENDENT SEA-SURFACE TEMPERATURE-CHANGES ALONG BOUNDARY OF GULF-STREAM	GEOPHYSICAL RESEARCH LETTERS			English	Article									NATL ENVIRONM SATELLITE SERV,SATELLITE FIELD SERV STN,CORAL GABLES,FL 33124									LEGECKIS R, 1975, GEOPHYS RES LETT, V2, P435, DOI 10.1029/GL002i010p00435; MAUL GA, 1975, 41ST ANN M AM SOC PH; PYLE RL, 1962, SERIAL ATLAS MARINE	3	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1976	3	4					231	231		10.1029/GL003i004p00231	http://dx.doi.org/10.1029/GL003i004p00231			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	BP487					2022-12-18	WOS:A1976BP48700007
J	BLUM, PW; SCHUCHARDT, KGH				BLUM, PW; SCHUCHARDT, KGH			OBSERVATIONAL EVIDENCE FOR TIME-DEPENDENT ZONAL WINDS IN EXOSPHERE	GEOPHYSICAL RESEARCH LETTERS			English	Article									UNIV BONN,INST ASTROPHYS & EXTRATERRESTRISCHE FORSCHUNG,D-53 BONN,FED REP GER	University of Bonn								BLUM PW, 1975, J ATMOS TERR PHYS, V37, P193, DOI 10.1016/0021-9169(75)90106-3; BLUM PW, 1975, J ATMOS TERR PHYS, V37, P213, DOI 10.1016/0021-9169(75)90107-5; HILLER H, 1974, RAE74161 TECH REP; KINGHELE DG, 1966, PLANET SPACE SCI, V14, P1339, DOI 10.1016/0032-0633(66)90086-9; KINGHELE DG, 1967, PLANET SPACE SCI, V15, P1913, DOI 10.1016/0032-0633(67)90025-6; KINGHELE DG, 1970, SPACE RESEARCH 10, P537; KINGHELE DG, 1972, SPACE RESEARCH 12, P847; RISHBETH H, 1972, REV GEOPHYS SPACE GE, V10, P799, DOI 10.1029/RG010i003p00799; SCHUCHARDT KGH, 1975, W7511 FORSCH; SLOWEY JW, 1975, PLANET SPACE SCI, V23, P879, DOI 10.1016/0032-0633(75)90023-9	10	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1976	3	3					161	164		10.1029/GL003i003p00161	http://dx.doi.org/10.1029/GL003i003p00161			4	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	BL047					2022-12-18	WOS:A1976BL04700013
J	DAINTY, AM; TOKSOZ, MN; STEIN, S				DAINTY, AM; TOKSOZ, MN; STEIN, S			VARIATION IN NUMBER OF METEOROID IMPACTS ON MOON WITH LUNAR PHASE - REPLY	GEOPHYSICAL RESEARCH LETTERS			English	Letter									MIT,DEPT EARTH & PLANETARY SCI,CAMBRIDGE,MA 02139; CALTECH,SEISMOL LAB,PASADENA,CA 91125	Massachusetts Institute of Technology (MIT); California Institute of Technology								DAINTY AM, 1975, GEOPHYS RES LETT, V2, P273, DOI 10.1029/GL002i007p00273; DUENNEBIER F, 1975, 6TH P LUN SCI C, V2, P2417; MCCROSKY RE, 1967, 252 SMITHS ASTR OBS; WIESEL W, 1971, ICARUS, V15, P373, DOI 10.1016/0019-1035(71)90116-3; Wood J. A., 1973, Moon, V8, P73, DOI 10.1007/BF00562751	5	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1976	3	8					504	505		10.1029/GL003i008p00504	http://dx.doi.org/10.1029/GL003i008p00504			2	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	CD893					2022-12-18	WOS:A1976CD89300026
J	JOKIPII, JR				JOKIPII, JR			CORRECTION	GEOPHYSICAL RESEARCH LETTERS			English	Correction, Addition																		JOKIPII JR, 1976, GEOPHYS RES LETT, V3, P281, DOI 10.1029/GL003i005p00281	1	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1976	3	6					363	363		10.1029/GL003i006p00363	http://dx.doi.org/10.1029/GL003i006p00363			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	BW214					2022-12-18	WOS:A1976BW21400020
J	LEVIN, BJ				LEVIN, BJ			VARIATION IN NUMBER OF METEOROID IMPACTS ON MOON WITH LUNAR PHASE - REPLY	GEOPHYSICAL RESEARCH LETTERS			English	Letter									ACAD SCI USSR,ASTRON COUNCIL,MOSCOW 109017,USSR	Russian Academy of Sciences									0	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1976	3	8					503	503		10.1029/GL003i008p00503	http://dx.doi.org/10.1029/GL003i008p00503			1	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	CD893		Bronze			2022-12-18	WOS:A1976CD89300025
J	MOGROCAMPERO, A; FLEISCHER, RL				MOGROCAMPERO, A; FLEISCHER, RL			UTILITY OF RADIOGENIC HEAT MEASUREMENTS FOR URANIUM EXPLORATION	GEOPHYSICAL RESEARCH LETTERS			English	Article									GE,CTR RES & DEV,SCHENECTADY,NY 12301	General Electric								BIRCH F, 1954, NUCLEAR GEOLOGY, pCH5; BOWIE SHU, 1976, MAR IAEA INT S EXPL; LEE WHK, 1965, TERRESTRIAL HEAT FLO; LIEBERMAN MA, 1976, SCIENCE, V192, P431, DOI 10.1126/science.192.4238.431; MOGROCAMPERO A, 1976, 76RDC133 GEN EL REPR; SASS JH, 1971, J GEOPHYS RES, V76, P6376, DOI 10.1029/JB076i026p06376; SASS JH, 1976, 7685 US GEOL SURV OP; SASS JH, 1968, CAN J EARTH SCI, V5, P1417	8	0	0	0	0	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1976	3	8					459	462		10.1029/GL003i008p00459	http://dx.doi.org/10.1029/GL003i008p00459			4	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	CD893					2022-12-18	WOS:A1976CD89300013
J	MORRIS, RV				MORRIS, RV			FMR THERMOMAGNETIC STUDIES - REPLY	GEOPHYSICAL RESEARCH LETTERS			English	Article									NASA JOHNSON SPACE CTR,HOUSTON,TX 77058	National Aeronautics & Space Administration (NASA); NASA JOHNSON SPACE CENTER								GRISCOM DL, 1974, EOS T AM GEOPHYS UN, V55, P329; GRISCOM DL, 1976, GEOPHYS RES LETT, V3, P232, DOI 10.1029/GL003i004p00232; GRISCOM DL, UNPUBLISHED MANUSCRI; GRISCOM DL, 1975, J GEOPHYS RES, V80, P2835; MORRIS RV, 1975, GEOPHYS RES LETT, V2, P461, DOI 10.1029/GL002i010p00461; NAGATA T, 1975, 6TH P LUN SCI C, P3111; PEARCE GW, 1974, P LUNAR PLANET SCI C, P2815; PEARCE GW, 1973, 4TH P LUN SCI C, P3045; WEEKS RA, 1974, P LUNAR PLANET SCI C, P2709	9	0	0	0	1	AMER GEOPHYSICAL UNION	WASHINGTON	2000 FLORIDA AVE NW, WASHINGTON, DC 20009	0094-8276			GEOPHYS RES LETT	Geophys. Res. Lett.		1976	3	4					235	236		10.1029/GL003i004p00235	http://dx.doi.org/10.1029/GL003i004p00235			2	Geosciences, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED)	Geology	BP487					2022-12-18	WOS:A1976BP48700009
